DFD_001	DFD_005	DFD_009	DFD_016	DFD_019	DFD_023	DFD_026	DFD_027	DFD_030	DFD_043	DFD_045	DFD_049	DFD_050	DFD_052	DFD_057	DFD_062	DFD_080	DFD_082	DFD_085	DFD_087	Unassigned
PSME_34927	60	3	45	1	24	17	0	0	0	81	2	40	0	4	5	13	54	0	0	11	13
PSME_34928	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
PSME_34929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34930	7276	4119	7319	742	3509	2797	216	291	5391	7044	1151	10146	4257	2902	1899	1249	2041	4780	674	3102	2665
PSME_34931	1326	412	1225	135	316	152	18	4	0	1174	43	791	302	225	29	89	133	0	24	228	221
PSME_34932	8	5	0	0	0	0	0	0	0	0	0	0	0	23	0	1	0	0	0	0	2
PSME_34933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34934	1315	587	1307	111	615	456	62	43	394	1663	316	1968	762	492	234	135	321	624	120	553	447
PSME_34935	3114	1213	2780	473	964	657	146	40	1645	4128	241	3522	417	661	322	322	444	239	214	1240	798
PSME_34936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34937	6808	3280	7294	839	2062	2225	144	321	4120	8996	939	9696	2212	1952	1021	1248	1179	1811	541	2556	2034
PSME_34938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34941	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34943	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34945	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
PSME_34946	699	174	550	75	187	131	0	15	533	557	114	773	156	135	48	85	105	237	37	240	175
PSME_34947	0	0	30	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	29	3
PSME_34948	10	5	1	0	3	1	0	3	0	1	0	6	0	0	0	0	0	0	0	1	1
PSME_34949	726	78	478	0	300	11	0	46	0	82	97	129	125	40	111	49	80	336	30	56	96
PSME_34950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34953	789	198	292	68	200	4	0	10	0	467	5	889	0	117	65	63	62	152	16	166	107
PSME_34954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34955	0	0	1	0	0	10	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
PSME_34956	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PSME_34957	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PSME_34958	8	0	4	0	0	2	0	2	0	8	0	0	0	0	5	0	0	0	0	0	1
PSME_34959	330	161	304	36	164	57	0	14	0	386	77	377	312	93	28	87	46	0	19	120	75
PSME_34960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34961	244	1	17	36	38	12	0	0	0	25	36	63	0	10	3	215	0	0	2	0	18
PSME_34962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34963	141	75	145	19	10	32	0	8	10	246	17	270	3	60	29	13	37	163	19	50	46
PSME_34964	367	174	326	46	150	107	0	12	222	237	22	377	15	73	43	40	92	174	60	96	98
PSME_34965	3614	1636	4414	457	939	799	6	218	2077	4473	613	5158	705	1085	628	557	519	448	304	1069	1009
PSME_34966	5130	2227	4801	770	2449	1553	151	115	1683	7442	621	7963	1141	1424	879	765	725	912	426	1560	1539
PSME_34967	14975	5894	11741	1747	7785	3615	238	585	12419	24710	4905	24647	4927	3019	2433	4360	3676	3885	546	4680	4338
PSME_34968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34969	0	4	2	1	0	4	0	0	0	12	0	36	0	3	6	0	0	0	0	0	2
PSME_34970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34971	2983	1024	2838	347	1000	888	99	150	692	3438	646	3512	1644	563	339	457	500	774	284	1123	874
PSME_34972	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
PSME_34973	978	2446	5556	484	1272	2142	87	133	1211	8001	632	7877	1774	1470	829	450	1474	2292	306	2406	1513
PSME_34974	1272	511	1191	169	560	352	8	52	39	1368	227	1699	213	313	160	271	135	142	57	451	327
PSME_34975	1	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0
PSME_34976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34977	456	115	563	59	78	74	0	19	0	589	36	619	57	137	68	47	27	38	14	98	110
PSME_34978	0	0	3	0	0	2	0	0	0	5	0	2	0	0	0	0	0	0	0	2	0
PSME_34979	13223	4547	11751	1433	5003	2921	202	490	3095	18647	2287	21240	2189	2763	2205	1940	1709	967	816	4018	3606
PSME_34980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34981	2385	903	3060	361	1040	463	38	108	525	3011	786	3649	310	468	487	715	370	389	219	765	686
PSME_34982	17	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34983	2088	675	777	165	444	210	64	63	669	1718	347	2091	753	559	105	178	280	195	53	173	377
PSME_34984	5	0	1	1	0	0	0	0	0	2	0	10	0	11	0	0	2	105	0	1	7
PSME_34985	903	245	1080	24	321	50	27	72	875	544	2919	752	168	179	66	295	154	280	26	186	319
PSME_34986	815	297	957	134	387	292	10	37	431	1190	144	1186	261	260	132	85	248	695	81	341	284
PSME_34987	3202	3914	7428	690	2694	2105	120	139	4009	9501	1559	12918	3144	3073	1371	1329	1924	6826	538	5027	2629
PSME_34988	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PSME_34989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34992	4	0	0	0	0	0	0	1	0	4	0	2	0	0	0	0	3	0	0	1	0
PSME_34993	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_34994	3	0	0	1	0	0	0	0	0	0	0	7	0	1	0	0	2	0	0	3	0
PSME_34995	728	198	329	79	135	150	21	22	0	782	71	488	147	118	115	77	63	394	21	204	124
PSME_34996	303	194	393	28	47	48	0	6	0	313	51	495	39	85	70	74	54	115	32	191	93
PSME_34997	6	1	4	3	1	2	0	1	1	11	0	23	18	7	5	0	8	0	0	1	2
PSME_34998	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0
PSME_34999	7	128	1048	30	146	26	0	1	0	134	13	155	80	58	1	38	35	11	119	272	94
PSME_35000	2279	1324	2463	222	819	312	88	131	10667	8565	3519	7180	190	360	3291	937	956	94	55	525	1487
PSME_35001	189	128	262	54	87	80	2	12	809	315	50	502	4	43	63	51	47	44	19	90	120
PSME_35002	177	22	98	9	6	26	0	1	0	175	17	289	100	62	1	104	45	0	0	20	44
PSME_35003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35004	241	114	633	72	288	96	0	8	63	82	17	986	0	168	48	28	4	0	40	116	116
PSME_35005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35006	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
PSME_35007	4642	1465	3853	496	1215	885	73	40	1002	4322	383	6137	900	1059	350	454	481	564	243	703	1053
PSME_35008	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PSME_35009	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0
PSME_35010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35011	8	11	1	1	0	0	0	0	0	7	0	2	0	0	0	2	0	0	0	6	2
PSME_35012	2	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	1	0	0	2	7
PSME_35013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35015	1	1	4	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0
PSME_35016	1290	86	177	194	237	72	31	33	0	1615	369	3932	316	195	404	55	236	867	6	213	326
PSME_35017	43	6	14	1	46	5	0	9	0	81	45	195	0	4	0	0	0	19	0	112	15
PSME_35018	22740	6848	17216	2200	5998	3705	123	505	12123	21049	2494	22342	4164	4776	2472	2070	3371	3078	1131	5274	4952
PSME_35019	0	0	0	0	0	0	0	9	0	3	1173	0	0	0	0	50	0	0	0	4	47
PSME_35020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35021	0	7	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	1
PSME_35022	901	308	776	70	341	167	4	29	0	1141	176	1051	353	189	125	174	136	701	57	269	201
PSME_35023	3410	1800	2330	376	1512	649	21	118	584	2498	760	3966	1327	938	425	450	654	1550	145	1317	882
PSME_35024	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35025	622	538	823	123	260	304	23	51	0	1587	384	1603	332	240	123	290	279	31	64	335	304
PSME_35026	691	808	2433	58	787	91	18	154	771	1047	454	438	59	134	66	109	68	0	8	17	276
PSME_35027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35028	0	0	6	2	0	2	0	0	0	0	0	4	0	14	0	1	0	0	1	0	2
PSME_35029	2860	2467	7299	747	3226	1147	111	86	4904	3874	580	9841	1930	1781	1126	633	803	416	216	1849	1661
PSME_35030	25	23	44	10	7	12	0	2	0	69	1	36	0	14	8	6	21	1	1	11	6
PSME_35031	114	98	133	31	74	55	14	3	0	150	13	260	0	78	22	9	2	0	14	77	42
PSME_35032	46	12	19	3	34	12	0	0	2	52	3	40	60	3	2	3	11	5	1	8	10
PSME_35033	18	25	172	14	44	4	0	0	0	87	16	106	0	0	10	7	22	192	1	9	25
PSME_35034	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PSME_35035	31224	13260	27680	3053	14237	3692	483	740	11679	46614	8454	29474	7483	4171	2561	9845	5785	5078	1147	10244	8038
PSME_35036	3812	820	2858	192	648	688	27	234	70	2911	110	1879	209	636	137	140	191	243	269	756	547
PSME_35037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35038	2671	864	2837	258	1415	939	74	123	124	2791	314	3058	850	816	532	256	421	1001	254	1026	765
PSME_35039	875	504	1053	93	472	284	25	20	1445	1129	178	1698	469	257	117	142	201	126	81	437	334
PSME_35040	0	0	10	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
PSME_35041	2	14	0	1	0	1	0	0	0	4	0	0	0	40	0	0	1	0	0	2	8
PSME_35042	25	20	6	0	5	0	0	0	0	0	0	22	0	10	0	0	0	0	1	0	4
PSME_35043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35045	921	208	668	79	362	228	19	100	463	796	424	881	158	306	106	177	69	0	60	267	219
PSME_35046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35048	5607	1203	3693	549	1372	1031	143	149	3411	5605	948	5461	1259	912	541	648	552	73	213	1086	1235
PSME_35049	1589	3510	17959	158	3887	1730	3	46	6548	9383	759	3278	370	2646	211	146	654	631	132	4025	2110
PSME_35050	12680	5217	9387	1954	3679	1122	108	191	2094	17654	980	13695	3018	2193	1362	900	2427	1024	457	2259	2822
PSME_35051	8188	1365	3385	325	1711	227	269	218	3261	4639	791	1203	233	569	119	901	298	35	60	384	1057
PSME_35052	16	27	74	3	1	4	0	0	0	72	0	49	0	16	1	11	8	0	1	7	8
PSME_35053	17558	1561	5097	718	1626	1528	825	1485	8284	5537	2498	1779	447	1790	459	781	538	648	257	893	1962
PSME_35054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35056	1439	867	4504	188	936	1854	165	508	775	3080	263	1778	3692	361	240	334	363	1906	363	2079	939
PSME_35057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35058	856	525	2066	291	441	179	44	36	81	444	108	2288	120	325	120	70	135	0	189	209	329
PSME_35059	1528	496	1029	145	239	196	72	26	94	1295	223	1197	251	289	203	178	349	149	85	238	322
PSME_35060	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35064	1497	767	1979	224	509	503	3	44	1983	2259	405	2540	246	512	253	320	435	530	209	810	572
PSME_35065	11	3	5	3	19	6	0	0	0	27	8	14	0	0	0	11	22	0	0	1	5
PSME_35066	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PSME_35067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35068	27	7	95	7	0	4	0	0	0	286	0	35	0	0	13	7	15	0	0	6	16
PSME_35069	691	285	905	74	552	211	24	22	0	852	236	1340	416	342	54	120	176	46	52	230	240
PSME_35070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35072	0	8	1	1	0	6	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0
PSME_35073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35074	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
PSME_35075	0	0	0	0	0	1	0	0	0	452	0	0	0	0	0	14	0	276	0	0	41
PSME_35076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35077	90	30	113	6	66	28	1	1	6	49	3	48	1	38	1	19	0	96	7	34	18
PSME_35078	590	668	1189	251	1249	113	16	29	1329	7788	620	10219	203	337	710	235	399	530	110	379	867
PSME_35079	59	7	181	0	41	32	0	3	0	108	12	414	0	33	5	0	6	0	0	0	22
PSME_35080	0	5	5	1	0	9	0	0	0	7	0	5	0	0	9	2	0	0	0	0	1
PSME_35081	46	28	14	6	0	12	0	1	0	36	2	53	0	12	1	2	0	8	7	14	10
PSME_35082	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PSME_35083	11	56	0	26	0	76	0	0	0	38	7	623	11	0	5	18	75	1	5	1	30
PSME_35084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35087	0	2	10	4	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1
PSME_35088	4	29	9	11	0	1	0	0	0	40	24	294	3	15	24	4	0	0	0	1	17
PSME_35089	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35090	0	0	0	0	0	1	0	0	169	1	0	0	0	0	0	0	0	0	0	1	2
PSME_35091	9553	4379	10279	1058	3969	4225	333	602	1662	7884	1636	11286	4615	2469	1609	1086	2067	3471	1070	3965	2877
PSME_35092	4	5	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	2
PSME_35093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35094	981	410	1271	147	516	272	11	48	982	1541	128	1338	309	283	113	177	184	692	105	456	396
PSME_35095	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
PSME_35096	1496	775	1530	230	682	439	25	41	446	1813	115	2326	288	496	271	179	255	615	150	496	430
PSME_35097	1800	1736	2431	323	1425	984	8	73	1782	2619	629	2723	1830	1144	437	712	847	1125	304	1188	827
PSME_35098	232	215	447	45	160	94	0	16	96	541	151	1079	235	105	49	73	113	18	29	126	153
PSME_35099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35100	912	1121	4087	295	1742	1038	82	99	232	2579	453	3734	1029	906	357	385	667	1243	433	1844	831
PSME_35101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35102	1	8	15	1	0	0	0	0	0	0	0	18	0	9	0	0	2	0	0	3	2
PSME_35103	5343	1278	6702	433	1662	1064	12	97	625	6773	1055	10495	1051	1294	545	512	861	329	176	822	1466
PSME_35104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35107	16889	8851	23352	2577	9563	6304	411	815	8493	26152	3958	30318	6410	5632	3487	2587	4421	6127	1880	7787	6242
PSME_35108	1674	411	1123	176	457	389	1	39	79	1557	266	1626	626	344	151	310	219	15	116	573	346
PSME_35109	1017	362	1146	373	388	3508	40	48	11	1894	43	4660	182	398	106	84	343	3171	352	2955	692
PSME_35110	105	62	86	14	17	3	0	2	0	210	4	124	0	29	15	27	26	0	6	26	22
PSME_35111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35113	255	48	506	125	16	104	0	24	0	628	60	591	6	40	17	61	30	189	26	178	96
PSME_35114	6	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	2	0	0	0	1
PSME_35115	3514	1694	3510	432	1292	1027	39	122	852	4724	933	5085	1357	933	390	686	842	958	175	1420	1074
PSME_35116	8611	3096	7457	928	2603	2744	291	295	6531	9218	1366	11788	2207	1951	1120	997	1798	1673	678	2932	2235
PSME_35117	702	257	684	39	273	5	55	92	1160	568	158	82	3	74	52	67	64	0	11	23	162
PSME_35118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35120	88	38	80	12	0	14	0	0	0	127	18	209	0	19	34	40	11	0	1	31	26
PSME_35121	3	27	317	1	193	36	1	4	45	144	0	46	4	57	13	8	0	35	2	48	38
PSME_35122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35123	16195	2988	6962	1071	3997	1827	70	267	3375	9057	1355	8765	2638	1701	726	1124	1688	1761	447	2477	2393
PSME_35124	4	13	38	3	4	29	2	0	0	1	0	863	19	260	0	1	108	0	0	0	46
PSME_35125	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35126	307	29	127	25	237	11	0	0	0	55	0	18	0	21	0	10	14	0	0	52	25
PSME_35127	0	3	140	3	0	63	0	0	0	278	3	546	121	194	193	0	13	230	11	4	68
PSME_35128	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35129	323	70	225	47	45	86	0	2	112	251	39	374	21	56	20	14	61	0	15	87	54
PSME_35130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35131	3930	1799	4533	546	1710	995	202	179	2085	5024	991	5620	1468	1204	544	773	756	595	342	1441	1237
PSME_35132	10650	3005	12409	1100	2789	3460	273	607	1824	14614	1897	10046	8263	2045	591	1259	1574	6054	604	4403	3029
PSME_35133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35138	5433	3718	7947	764	3510	2396	161	383	5387	10109	1749	10224	3141	1822	1218	874	1497	3290	660	3623	2372
PSME_35139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35141	1645	967	2171	269	1161	728	58	69	1037	4366	550	3541	1069	553	301	506	529	1036	219	814	778
PSME_35142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35143	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PSME_35144	313	221	506	39	114	194	9	25	55	377	150	551	0	99	68	189	99	50	32	201	107
PSME_35145	131	41	212	21	83	33	0	10	0	178	22	161	74	23	47	43	63	78	14	79	41
PSME_35146	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35147	21	0	57	7	0	0	0	0	0	89	1	8	31	8	0	0	0	57	0	0	6
PSME_35148	1385	772	1476	150	1198	467	3	35	964	2515	254	1987	679	534	303	308	466	111	121	640	457
PSME_35149	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35150	185	6	18	3	0	1	0	0	0	72	0	21	40	2	9	6	0	0	0	15	12
PSME_35151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PSME_35154	296	156	278	48	122	85	12	15	0	437	58	338	45	55	22	39	26	55	26	65	85
PSME_35155	155	39	145	15	70	57	0	1	0	222	24	161	99	33	29	6	29	1	7	41	44
PSME_35156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35158	79	50	101	15	1	141	0	5	0	35	17	264	120	68	4	52	17	0	30	28	37
PSME_35159	86	56	199	9	42	60	7	4	0	96	38	342	89	0	7	13	9	0	10	72	26
PSME_35160	0	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
PSME_35161	10	15	8	2	7	1	0	0	0	104	5	119	0	0	2	6	33	0	0	12	12
PSME_35162	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0
PSME_35163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35164	1434	1744	4741	798	1975	792	0	41	446	6376	359	2770	685	1280	820	1712	391	992	456	874	1015
PSME_35165	1247	254	835	100	137	173	45	70	704	803	164	775	84	286	94	60	55	292	41	140	228
PSME_35166	32	0	1	2	0	0	0	0	0	17	0	6	0	5	0	0	0	0	0	1	3
PSME_35167	632	100	125	93	368	41	0	2	1	701	30	16	3	340	2	108	13	0	2	61	115
PSME_35168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35169	126	83	192	32	98	34	0	10	0	286	33	308	151	42	29	89	13	196	10	21	79
PSME_35170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35171	1944	2183	3808	433	2285	1804	76	183	3565	4427	590	4786	1522	992	597	537	650	1372	483	1439	1264
PSME_35172	0	0	6	1	0	0	0	0	0	0	0	18	0	2	0	0	0	0	0	0	4
PSME_35173	27	37	100	4	53	10	0	6	0	55	21	59	0	1	22	0	56	0	1	12	15
PSME_35174	598	1248	1584	41	585	1029	0	9	196	1431	310	367	1553	1170	405	351	215	286	1321	858	527
PSME_35175	155	8	25	18	0	8	0	0	0	85	8	167	32	4	9	8	33	0	8	120	19
PSME_35176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35179	4019	5118	20188	1205	4487	317	10	5	1048	8466	779	6142	992	3925	431	212	2393	213	282	1574	2294
PSME_35180	29	30	52	4	21	6	0	0	1	66	18	29	4	8	3	1	5	98	3	12	14
PSME_35181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35182	144	161	283	80	139	554	25	44	0	459	5	495	249	262	38	60	137	994	220	438	156
PSME_35183	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSME_35184	3863	1957	4410	588	1462	1607	129	187	4014	4617	729	5217	1107	883	684	518	728	670	390	1666	1234
PSME_35185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35186	2242	281	922	13	434	50	0	3	29	1719	90	91	285	306	8	430	64	0	2	45	256
PSME_35187	666	364	848	123	434	152	62	26	604	1072	187	870	379	295	154	102	110	659	31	174	277
PSME_35188	52	6	63	9	31	1	11	7	5	13	1	0	0	0	0	0	0	0	3	6	5
PSME_35189	0	0	1	0	0	0	0	0	0	3	8	4	0	0	0	0	0	0	0	1	0
PSME_35190	18220	6540	15059	1136	11537	4197	111	295	8680	19382	3486	27586	2975	3067	2404	1750	2512	3746	794	4693	4574
PSME_35191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_35195	175	124	249	32	20	32	0	0	0	575	20	1086	188	90	46	24	26	61	24	44	85
PSME_35196	259	36	203	21	126	35	0	8	0	282	8	150	84	43	42	18	22	95	5	28	45
