target_id,sample19_TCS_C,sample26_TC_T,sample27_TCS_T,sample45_TC_C,sample52_TCS_T,sample62_TCS_C,sample87_TCS_T
TRINITY_DN3267_c0_g1_i1,0,0,0,0,0,7,0
TRINITY_DN3267_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3257_c0_g1_i1,0,0,2,0,0,20,0
TRINITY_DN3279_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3279_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN3256_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3256_c0_g1_i2,0,0,0,0,0,12.5219,0
TRINITY_DN3256_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN3256_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN3209_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3209_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3237_c0_g1_i1,0,2,30,10,0,254,0
TRINITY_DN3234_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3234_c0_g2_i1,0,0,0,0,0,5,0
TRINITY_DN3290_c0_g1_i1,0,0,0,0,0,18.1546,0
TRINITY_DN3290_c0_g2_i1,0,0,0,0,0,11.8454,0
TRINITY_DN3265_c0_g1_i1,0,0,0,0,0,8,0
TRINITY_DN3274_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3274_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3274_c0_g3_i1,0,0,0,0,0,5,0
TRINITY_DN3202_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3202_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3245_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3245_c0_g2_i1,0,0,1,0,0,0,0
TRINITY_DN3298_c0_g1_i1,0,0,1,0,0,0,0
TRINITY_DN3298_c0_g2_i1,0,0,0,3.42898,0,3.08682,0
TRINITY_DN3298_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3298_c0_g4_i1,0,0,4,0,0,0,0
TRINITY_DN3298_c0_g5_i1,0,0,0,0,0,0,0
TRINITY_DN3298_c0_g6_i1,0,0,0,0,0,0,0
TRINITY_DN3286_c0_g1_i1,0,0,0,0,0,1.24584,0
TRINITY_DN3286_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3286_c0_g3_i1,0,0,0,0,0,1.22528,0
TRINITY_DN3286_c1_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3286_c1_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3286_c1_g3_i1,0,0,0,591.594,0,0,0
TRINITY_DN3286_c1_g4_i1,0,0,3,29.4057,0,30.038,0
TRINITY_DN3297_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3297_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3297_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3297_c0_g4_i1,0,0,0,0,0,0,0
TRINITY_DN3254_c0_g1_i1,0,0,15,16,0,687.74,0
TRINITY_DN3254_c0_g1_i2,0,0,0,0,0,32.1658,0
TRINITY_DN3254_c0_g1_i3,0,0,0,0,0,44.0946,0
TRINITY_DN3254_c0_g2_i1,0,0,0,0,0,5,0
TRINITY_DN3227_c0_g1_i1,0,0,27,95,0,107,0
TRINITY_DN3227_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3224_c0_g1_i1,0,0,0,0,0,20,0
TRINITY_DN3224_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3213_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3213_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3213_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3260_c0_g1_i1,0,0,4,126,0,70,0
TRINITY_DN3216_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3216_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN3216_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN3228_c0_g1_i1,0,0,1,0,0,0,0
TRINITY_DN3228_c0_g2_i1,0,0,0,0,0,2,0
TRINITY_DN3205_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3205_c0_g2_i1,0,0,0,0,0,3,0
TRINITY_DN3293_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3293_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3293_c0_g3_i1,0,0,6.71402,7,0,460.103,0
TRINITY_DN3293_c0_g4_i1,0,5,1.28598,0,0,46.8974,0
TRINITY_DN3262_c0_g1_i1,0,0,0,0,0,2,0
TRINITY_DN3236_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3236_c0_g2_i1,0,0,0.608278,0,0,0,0
TRINITY_DN3236_c0_g3_i1,0,0,4.73425,0,0,17.3043,0
TRINITY_DN3236_c0_g3_i2,0,0,6.65747,6,0,164.696,0
TRINITY_DN3206_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3206_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3206_c0_g3_i1,0,0,0,0,0,26,0
TRINITY_DN3206_c0_g4_i1,0,0,0,2,0,0,0
TRINITY_DN3226_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3226_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3282_c0_g1_i1,0,2,3,0,0,73.815,0
TRINITY_DN3282_c0_g2_i1,0,0,0,6,0,4.18495,0
TRINITY_DN3212_c0_g1_i1,0,0,0,0,0,404,0
TRINITY_DN3294_c0_g1_i1,0,0,15.4325,0,0,0,0
TRINITY_DN3294_c0_g1_i2,0,131,155.353,2542,0,3851.83,0
TRINITY_DN3294_c0_g1_i3,0,0,132.613,6.80584e-06,0,2189.17,0
TRINITY_DN3294_c0_g1_i4,0,0,17.6018,2.36258e-05,0,0,0
TRINITY_DN3294_c0_g2_i1,0,0,0,0,0,2,0
TRINITY_DN3269_c0_g1_i1,0,0,2,0,0,2,0
TRINITY_DN3269_c1_g1_i1,0,0,0,0,0,2,0
TRINITY_DN3272_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3272_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3295_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3295_c0_g2_i1,0,22,0,4,0,25,0
TRINITY_DN3295_c1_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3295_c1_g1_i2,0,0,0,0,0,0,0
TRINITY_DN3295_c1_g1_i3,0,0,2,0,0,10.1981,0
TRINITY_DN3295_c1_g1_i4,0,0,0,0,0,27.8019,0
TRINITY_DN3219_c0_g1_i1,0,0,6,0,0,23,0
TRINITY_DN3211_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3211_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3211_c0_g2_i2,0,0,0,0,0,0,0
TRINITY_DN3238_c0_g1_i1,0,0,0,0,0,6,0
TRINITY_DN3238_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3238_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3238_c0_g4_i1,0,0,0,0,0,0,0
TRINITY_DN3239_c0_g1_i1,0,0,4,0,0,2.19131,0
TRINITY_DN3239_c0_g2_i1,0,8,0,0,0,37.8087,0
TRINITY_DN3217_c0_g1_i1,0,0,0,0,0,1.74597,0
TRINITY_DN3217_c0_g1_i2,0,5,8.46093,0,0,137.254,0
TRINITY_DN3217_c0_g1_i3,0,0,2.53907,0,0,0,0
TRINITY_DN3277_c1_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3289_c0_g1_i1,0,0,0,9,0,10,0
TRINITY_DN3273_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3214_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3214_c0_g2_i1,0,0,1,0,0,0,0
TRINITY_DN3214_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3258_c0_g1_i1,0,0,0,0,0,3,0
TRINITY_DN3276_c0_g1_i1,0,0,1,0,0,20,0
TRINITY_DN3249_c0_g1_i1,0,0,0,0,0,3,0
TRINITY_DN3249_c0_g2_i1,0,0,0,0,0,8,0
TRINITY_DN3249_c0_g3_i1,0,0,0,0,0,4,0
TRINITY_DN3249_c0_g4_i1,0,0,0,0,0,3,0
TRINITY_DN3288_c0_g1_i1,0,0,0,72.8543,0,0,0
TRINITY_DN3288_c0_g1_i2,0,0,36,0,0,622.99,0
TRINITY_DN3288_c0_g1_i3,0,0,0,0,0,45.0103,0
TRINITY_DN3288_c0_g1_i4,0,0,0,221.146,0,0,0
TRINITY_DN3200_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3200_c0_g2_i1,0,0,0,0,0,5,0
TRINITY_DN3200_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN3218_c0_g1_i1,0,0,0,0,0,2,0
TRINITY_DN3218_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3278_c0_g1_i1,0,0,0,0,0,2,0
TRINITY_DN3278_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN3278_c0_g3_i1,0,0,0,0,0,32,0
TRINITY_DN3278_c0_g4_i1,0,0,0,0,0,0,0
TRINITY_DN3275_c0_g1_i1,0,0,2,0,0,2,0
TRINITY_DN3232_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3222_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN3222_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2313_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2313_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN2313_c0_g1_i3,0,0,6,0,0,13,0
TRINITY_DN2392_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2356_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2356_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN2356_c0_g2_i1,0,8,16,0,0,190,0
TRINITY_DN2345_c0_g1_i1,0,0,17,59,0,138,0
TRINITY_DN2355_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2355_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2355_c1_g1_i1,0,0,1,0,0,8,0
TRINITY_DN2355_c1_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2391_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2391_c0_g1_i2,0,15,20,292,0,187,0
TRINITY_DN2391_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN2391_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2300_c0_g1_i1,0,0,0,0,0,32,0
TRINITY_DN2353_c0_g1_i1,195.803,1115.87,23.9863,978.58,94.6028,398.302,107.345
TRINITY_DN2353_c0_g1_i2,31.7139,159.498,3.15172,75.9644,21.1796,45.0394,20.8575
TRINITY_DN2353_c0_g1_i3,78.7691,421.686,8.69066,272.489,44.7469,133.87,47.3
TRINITY_DN2353_c1_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2376_c0_g1_i1,0,0,0,0,0,21.9518,0
TRINITY_DN2376_c0_g1_i2,0,0,0,0,0,5.55706,0
TRINITY_DN2376_c0_g1_i3,0,0,20,0,0,335.198,0
TRINITY_DN2376_c0_g1_i4,0,0,0,0,0,69.1087,0
TRINITY_DN2376_c0_g1_i5,0,45,0,50,0,57.1846,0
TRINITY_DN2324_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2324_c0_g1_i2,0,0,4,0,0,21,0
TRINITY_DN2360_c0_g1_i1,0,0,5,0,0,15.0276,0
TRINITY_DN2360_c0_g1_i2,0,0,0,11,0,0,0
TRINITY_DN2360_c0_g1_i3,0,0,0,0,0,1.97235,0
TRINITY_DN2360_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN2318_c0_g1_i1,0,1,41,135,0,480,0
TRINITY_DN2318_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2310_c0_g1_i1,0,5,63,129,0,319,0
TRINITY_DN2310_c0_g2_i1,0,0,2.89242,0,0,2.12972,0
TRINITY_DN2310_c0_g3_i1,0,3,3.10758,11,0,118.87,0
TRINITY_DN2377_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2377_c0_g1_i2,0,0,1,1,0,17,0
TRINITY_DN2377_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2312_c0_g1_i1,0,23,83.9755,1382,0,730.409,0
TRINITY_DN2312_c0_g1_i2,0,0,3.02454,0,0,43.5914,0
TRINITY_DN2312_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2312_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN2309_c0_g1_i1,0,0,0,37.0402,0,57.4025,0
TRINITY_DN2309_c0_g1_i2,2,71,165,10778,3,8782.6,1
TRINITY_DN2308_c0_g1_i1,0,0,0,0,0,1.71609,0
TRINITY_DN2308_c0_g1_i2,0,5.67E-07,0,0,0,0,0
TRINITY_DN2308_c0_g1_i3,0,1.06E-07,0,0,0,0,0
TRINITY_DN2308_c0_g1_i4,0,18,100,109,0,652.284,0
TRINITY_DN2304_c0_g1_i1,0,123.276,221.372,3074.26,0,3235.91,1
TRINITY_DN2304_c0_g1_i2,0,0,0,0,0,0,5.75698e-08
TRINITY_DN2304_c0_g1_i3,0,0,72.633,0,0,98.1063,2.26131e-08
TRINITY_DN2304_c0_g2_i1,0,108.724,23.9949,15.7442,0,97.9791,0
TRINITY_DN2304_c1_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2362_c0_g1_i1,0,0,0,3,0,5.48525,0
TRINITY_DN2362_c0_g2_i1,0,0,0,0,0,2.51475,0
TRINITY_DN2317_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2317_c0_g2_i1,0,0,0,0,0,2,0
TRINITY_DN2387_c0_g1_i1,0,0,1,2,0,37,0
TRINITY_DN2365_c0_g1_i1,0,0,0,0,0,7.33934,0
TRINITY_DN2365_c0_g1_i2,0,0,1,0,0,10.6607,0
TRINITY_DN2365_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN2365_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN2314_c0_g1_i1,0,29,1,3,0,231.518,0
TRINITY_DN2314_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN2314_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2314_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN2314_c0_g4_i1,0,0,0,0,0,73.4824,0
TRINITY_DN2314_c0_g5_i1,0,0,0,0,0,0,0
TRINITY_DN2373_c0_g1_i1,0,0,0,0,0,10.6472,0
TRINITY_DN2373_c0_g2_i1,0,0,1,0,0,8.35277,0
TRINITY_DN2373_c1_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2333_c0_g1_i1,0,0,0,0,0,1.68565,0
TRINITY_DN2333_c0_g2_i1,0,8,0,0,0,5.56211,0
TRINITY_DN2364_c0_g1_i1,0,0,0,0,0,5,0
TRINITY_DN2364_c0_g2_i1,0,0,0,22,0,6,0
TRINITY_DN2364_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN2344_c0_g1_i1,0,0,4,350,0,109,0
TRINITY_DN2344_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2344_c0_g3_i1,1,67,33,47,0,394,0
TRINITY_DN2398_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2398_c0_g2_i1,0,0,5,0,0,11,0
TRINITY_DN2315_c0_g1_i1,0,0,7.74478,0,0,223.649,0
TRINITY_DN2315_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN2315_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN2315_c0_g1_i4,0,0,0,0,0,2.56768e-06,0
TRINITY_DN2315_c0_g1_i5,0,0,0,0,0,14.5308,0
TRINITY_DN2315_c0_g1_i6,0,8,12.2552,286,0,465.82,0
TRINITY_DN2302_c0_g1_i1,0,0,0,0,0,5,0
TRINITY_DN2302_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2302_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN2302_c0_g4_i1,0,0,0,0,0,0,0
TRINITY_DN2302_c0_g4_i2,0,0,0,0,0,0,0
TRINITY_DN2302_c0_g4_i3,0,0,0,0,0,0,0
TRINITY_DN2329_c0_g1_i1,0,0,0.5,0,0,1,0
TRINITY_DN2329_c0_g2_i1,0,0,0.5,0,0,3,0
TRINITY_DN2319_c0_g1_i1,0,0,0,0,0,6.34381,0
TRINITY_DN2319_c0_g2_i1,0,149,29,121,0,529.656,0
TRINITY_DN2327_c0_g1_i1,0,0,0,0,0,1,0
TRINITY_DN2327_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN2346_c0_g1_i1,0,0,1.95784e-07,0,0,0,0
TRINITY_DN2346_c0_g2_i1,0,0,38,0,0,493,0
TRINITY_DN2346_c0_g2_i2,0,0,0,0,0,0,0
TRINITY_DN2346_c0_g2_i3,0,24,0,56,0,0.000250524,1
TRINITY_DN2358_c0_g1_i1,0,0,2.56535,0,0,205.664,0
TRINITY_DN2358_c0_g1_i2,0,12,25.0071,304,0,0,0
TRINITY_DN2358_c0_g1_i3,0,0,3.42759,0,0,29.3357,0
TRINITY_DN2303_c0_g1_i1,0,0,41,22,0,288,0
TRINITY_DN2303_c1_g1_i1,0,0,13,0,0,0,0
TRINITY_DN2303_c1_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2303_c1_g3_i1,0,3,0,2,0,117,0
TRINITY_DN2354_c0_g1_i1,0,0,0,2,0,0,0
TRINITY_DN2370_c0_g1_i1,0,0,7.03614,0,0,125.48,0
TRINITY_DN2370_c0_g1_i2,0,18,2.60586,0,0,24.1923,0
TRINITY_DN2370_c0_g1_i3,0,0,1.358,0,0,2.32773,0
TRINITY_DN2306_c0_g1_i1,1.08E-08,4.81E-08,0,0,0,0,0
TRINITY_DN2306_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN2306_c0_g1_i3,1,16,60,1050,0,1227,0
TRINITY_DN2306_c0_g1_i4,2.77E-08,1.32E-07,2.21291e-07,2.53415e-08,0,0,0
TRINITY_DN2331_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2331_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2331_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN2331_c0_g4_i1,0,0,0,0,0,0,0
TRINITY_DN2347_c0_g1_i1,0,0,18.3497,353.07,0,389.009,0
TRINITY_DN2347_c0_g1_i2,0,82,79.6503,3678.93,0,6722.99,0
TRINITY_DN2347_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN2369_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2332_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2332_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2363_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2343_c0_g1_i1,0,0,9,0,0,214,0
TRINITY_DN2343_c0_g1_i2,0,0,0,61,0,0,0
TRINITY_DN2350_c0_g1_i1,0,0,0,0,0,8,0
TRINITY_DN2350_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN2379_c0_g1_i1,0,0,0,0,0,9,0
TRINITY_DN2379_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2379_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN2379_c0_g4_i1,1,156,45,2814,0,1492,0
TRINITY_DN2366_c0_g1_i1,0,0,0,0,0,5,0
TRINITY_DN2366_c0_g2_i1,0,0,0,66,0,0,0
TRINITY_DN2366_c0_g2_i2,0,0,7,0,0,34,1
TRINITY_DN2338_c0_g1_i1,0,0,0,459,0,0,0
TRINITY_DN2338_c0_g2_i1,0,1,8,0,0,421,0
TRINITY_DN2341_c0_g1_i1,0,40,2,0,0,63,0
TRINITY_DN2396_c0_g1_i1,0,0,11.3501,6,0,76.2937,0
TRINITY_DN2396_c0_g1_i2,0,0,103.65,0,0,897.706,0
TRINITY_DN2396_c0_g1_i3,0,27,0,0,3,0,0
TRINITY_DN2397_c0_g1_i1,0,15,17.8078,0,0,470.227,0
TRINITY_DN2397_c0_g2_i1,0,0,1.19051,444.869,0,48.3748,0
TRINITY_DN2397_c0_g3_i1,0,0,0.00171832,0.130986,0,24.3977,0
TRINITY_DN2368_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2368_c0_g1_i2,0,0,0,0,0,2,0
TRINITY_DN2348_c0_g1_i1,0,0,5,0,0,4,0
TRINITY_DN2384_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2384_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2384_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN2323_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2323_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2323_c0_g3_i1,0,8,50.2223,0,0,310.476,0
TRINITY_DN2323_c0_g3_i2,0,0,0,690,0,17.8822,0
TRINITY_DN2323_c0_g3_i3,0,0,5.77767,0,0,30.6421,0
TRINITY_DN2385_c0_g1_i1,0,29.4723,9.15512,0,0,0,0
TRINITY_DN2385_c0_g2_i1,0,0,0,0,0,149.086,0
TRINITY_DN2385_c0_g2_i2,0,137.528,152.735,636,0,4539.18,0
TRINITY_DN2385_c0_g2_i3,0,0,27.11,0,0,283.73,0
TRINITY_DN2301_c0_g1_i1,0,0,4.76483,0,0,17.7679,0
TRINITY_DN2301_c0_g1_i2,0,0,0,0,0,0.333246,0
TRINITY_DN2301_c0_g1_i3,0,0,0,0,0,7.07045,0
TRINITY_DN2301_c0_g1_i4,0,27,21.2352,2,0,356.828,0
TRINITY_DN2399_c0_g1_i1,0,11,48.068,534,0,558.04,0
TRINITY_DN2399_c0_g1_i2,0,0,15.932,0,0,206.96,0
TRINITY_DN2352_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2352_c0_g2_i1,0,0,0,0,0,11.3398,0
TRINITY_DN2352_c0_g3_i1,0,0,0,0,0,1.66024,0
TRINITY_DN2393_c0_g1_i1,0,0,3.19621,0,0,5.58434,0
TRINITY_DN2393_c0_g1_i2,0,1,5.80379,892.922,0,443.778,0
TRINITY_DN2393_c0_g1_i3,0,0,0,595.078,0,110.638,0
TRINITY_DN2380_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2380_c0_g2_i1,0,0,0,0,0,1.67299,0
TRINITY_DN2330_c0_g1_i1,0,0,7,0,0,589.252,0
TRINITY_DN2330_c0_g1_i2,0,10,0,3,0,0,0
TRINITY_DN2330_c0_g1_i3,0,0,0,0,0,8.74752,0
TRINITY_DN2339_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2339_c0_g1_i2,0,0,0,0,0,3,0
TRINITY_DN2339_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN2339_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN2395_c0_g1_i1,0,34,26.9643,120,0,474.229,0
TRINITY_DN2395_c0_g2_i1,0,0,27.0357,0,0,88.7707,0
TRINITY_DN2359_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2359_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2311_c0_g1_i1,0,0,0,0,0,3,0
TRINITY_DN2311_c0_g2_i1,0,0,0,0,0,3,0
TRINITY_DN2390_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2390_c0_g2_i1,0,0,0,0,0,12,0
TRINITY_DN2390_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN2321_c0_g1_i1,0,0,1.48127,0,0,34.7498,0
TRINITY_DN2321_c0_g1_i2,0,0,1.51873,0,0,169.25,0
TRINITY_DN2367_c0_g1_i1,0,23,65,193,0,356,0
TRINITY_DN2367_c0_g2_i1,0,0,3,0,0,0,0
TRINITY_DN2367_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN2378_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2378_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2316_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2316_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2322_c0_g1_i1,0,0,1.20066,0,0,1.03471,0
TRINITY_DN2322_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2322_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN2322_c0_g4_i1,0,3,7.79934,1,0,63.9653,0
TRINITY_DN2307_c0_g1_i1,0,0,0,0,0,5.31602,0
TRINITY_DN2307_c0_g1_i2,0,0,2.49092,0,0,0,0
TRINITY_DN2307_c0_g1_i3,0,41,0,646,0,592.472,0
TRINITY_DN2307_c0_g1_i4,0,0,8.50908,0,0,850.212,0
TRINITY_DN2382_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2382_c0_g1_i2,0,0,1,10,0,0,0
TRINITY_DN2382_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN2374_c0_g1_i1,0,0,0,0,0,1.50778e-05,0
TRINITY_DN2374_c0_g2_i1,0,0,9,2,0,88,0
TRINITY_DN2342_c0_g1_i1,0,0,0,7.94841,0,48.6361,0
TRINITY_DN2342_c0_g2_i1,0,0,4,2.05159,0,185.364,0
TRINITY_DN2371_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2371_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2371_c0_g2_i2,0,0,0,0,0,0,0
TRINITY_DN2371_c0_g3_i1,0,29,42,1302,0,220,0
TRINITY_DN2340_c0_g1_i1,0,0,6,94,1,102.874,0
TRINITY_DN2340_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2340_c0_g2_i2,0,0,0,0,0,27.1258,0
TRINITY_DN2340_c0_g2_i3,0,0,0,0,0,0,0
TRINITY_DN2305_c0_g1_i1,1,9,11.9077,1229,0,716.848,0
TRINITY_DN2305_c0_g1_i2,0,0,15.0923,0,0,103.152,0
TRINITY_DN2305_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2320_c0_g1_i1,0,0,1.09468,0,0,0,0
TRINITY_DN2388_c0_g1_i1,0,0,0,0,0,11,0
TRINITY_DN2388_c0_g2_i1,0,0,1,0,0,0,0
TRINITY_DN2388_c1_g1_i1,0,1.30526,43.2128,754.246,0,467.254,0
TRINITY_DN2388_c1_g1_i2,0,0,10.5515,0,0,112.576,0
TRINITY_DN2388_c1_g1_i3,0,0,0,0,0,29.3834,0
TRINITY_DN2388_c1_g1_i4,0,0,0,0,0,6.42534,0
TRINITY_DN2388_c1_g2_i1,0,84.6947,3.23569,4251.75,0,67.3616,0
TRINITY_DN2337_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2337_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN2337_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN2328_c0_g1_i1,0,27,37,43,0,165.602,0
TRINITY_DN2328_c0_g1_i2,0,0,0,0,0,78.3979,0
TRINITY_DN2326_c0_g1_i1,0,13.3001,11.209,97.0697,0,196.004,0
TRINITY_DN2326_c0_g2_i1,0,0,0,2269.34,0,1.9285,0
TRINITY_DN2325_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN2325_c0_g1_i2,0,87,95.4748,910,0,1357.92,1
TRINITY_DN2325_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN2325_c0_g1_i4,0,0,7.15738,0,0,0,0
TRINITY_DN2325_c0_g1_i5,0,0,22.3678,0,0,6.07764,0
TRINITY_DN2325_c0_g1_i6,0,0,0,0,0,0,0
TRINITY_DN2372_c0_g1_i1,0,0,0,0,0,3.06689,0
