DFD_001	DFD_005	DFD_009	DFD_016	DFD_019	DFD_023	DFD_026	DFD_027	DFD_030	DFD_043	DFD_045	DFD_049	DFD_050	DFD_052	DFD_057	DFD_062	DFD_080	DFD_082	DFD_085	DFD_087	Unassigned
mRNA_631	0	0	0	0	0	0	7	41	0	0	28	0	0	0	0	309	0	0	0	0	22
mRNA_916	0	0	0	0	0	0	81	128	0	0	13	1	0	0	0	1722	0	0	0	0	59
mRNA_84	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
mRNA_734	0	0	0	0	0	0	34	24	0	0	11	0	0	0	0	949	0	0	0	0	50
mRNA_930	0	0	0	0	0	0	5	66	0	0	6	0	0	0	0	542	0	0	0	0	24
mRNA_311	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	5	0	0	0	0	1
mRNA_429	0	0	0	0	0	0	14	16	0	0	0	0	0	0	0	396	0	0	0	0	21
mRNA_781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_847	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0
mRNA_433	0	0	0	0	0	0	92	51	0	0	0	0	0	0	0	183	0	0	0	0	5
mRNA_925	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	139	0	0	0	0	7
mRNA_700	0	0	0	0	0	0	3	91	0	0	0	0	0	0	0	1063	0	0	0	0	49
mRNA_713	0	0	0	0	0	0	43	38	524	0	7	0	0	0	0	291	0	0	0	0	37
mRNA_471	0	0	0	0	0	0	94	112	0	0	27	0	0	0	0	2852	0	0	0	0	110
mRNA_119	0	0	0	0	0	0	0	7	0	0	3	0	0	0	0	22	0	0	0	0	1
mRNA_559	0	0	0	0	0	0	98	47	0	0	189	0	0	0	0	525	0	0	0	0	29
mRNA_564	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	20	0	0	0	0	2
mRNA_51	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	96	0	0	0	0	4
mRNA_596	0	0	0	0	0	0	0	10	0	0	3	0	0	0	0	77	0	0	0	0	2
mRNA_196	0	0	0	0	0	0	57	86	0	0	7	0	0	0	0	464	0	0	0	0	24
mRNA_87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
mRNA_869	0	0	0	0	0	0	0	19	0	0	8	0	0	0	0	510	0	0	0	0	18
mRNA_898	0	0	0	0	0	0	21	5	0	0	0	0	0	0	0	36	0	0	0	0	6
mRNA_649	0	0	0	0	0	0	41	76	0	0	5	0	0	0	0	962	0	0	0	0	44
mRNA_345	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	74	0	0	0	0	4
mRNA_885	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	87	0	0	0	1	5
mRNA_70	0	0	0	0	0	0	15	2	0	0	0	0	0	0	0	70	0	0	0	0	6
mRNA_71	0	0	0	0	0	0	21	13	0	0	0	0	0	0	0	165	0	0	0	0	2
mRNA_76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	2
mRNA_217	0	0	0	0	0	0	164	44	0	0	0	0	0	0	0	284	0	0	0	0	29
mRNA_223	0	0	0	0	0	0	64	35	0	0	3	0	0	0	0	468	0	0	0	0	26
mRNA_241	0	0	0	0	0	0	429	646	1035	0	36	1	0	0	0	3755	0	0	0	0	237
mRNA_332	0	0	0	0	0	0	0	29	0	0	13	0	0	0	0	167	0	0	0	0	11
mRNA_437	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	33	0	0	0	0	2
mRNA_442	0	0	0	0	0	0	16	17	0	0	6	0	0	0	0	117	0	0	0	0	2
mRNA_453	0	0	0	0	0	0	22	13	0	0	29	5	0	0	0	783	0	0	0	0	30
mRNA_467	0	0	0	0	0	0	274	104	1	0	191	0	0	0	0	3814	0	0	0	0	155
mRNA_478	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	146	0	0	0	0	2
mRNA_479	0	0	0	0	0	0	35	80	0	0	22	3	0	0	0	1609	0	0	0	0	73
mRNA_614	0	0	0	0	0	0	9	16	0	0	18	0	0	0	0	772	0	0	0	0	32
mRNA_626	0	0	0	0	0	0	2	6	0	0	9	0	0	0	0	1229	0	0	0	0	58
mRNA_627	0	0	0	0	0	0	34	62	0	0	13	0	0	0	1	605	0	0	0	0	29
mRNA_628	0	0	0	0	0	0	23	54	0	0	4	0	0	0	0	524	0	0	0	0	22
mRNA_656	0	0	0	0	0	0	108	73	0	0	0	0	0	0	0	514	0	0	0	0	24
mRNA_696	0	0	0	0	0	0	459	875	191	0	34	0	0	0	0	6628	0	0	0	2	315
mRNA_697	0	0	0	0	0	0	45	74	0	0	10	0	0	0	0	1000	0	0	0	0	49
mRNA_705	0	0	0	0	0	0	56	81	0	0	0	0	0	0	0	465	0	0	0	0	28
mRNA_709	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	20	0	0	0	0	1
mRNA_720	0	0	0	0	0	0	54	165	280	0	13	0	0	1	0	1746	0	0	0	0	88
mRNA_723	0	0	0	0	0	0	1	83	0	0	672	0	0	0	0	561	0	0	0	1	42
mRNA_730	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	35	0	0	0	0	5
mRNA_793	0	0	0	0	0	0	124	185	0	0	11	0	0	0	0	782	0	0	0	0	42
mRNA_807	0	0	0	0	0	0	15	28	0	0	1	0	0	0	0	442	0	0	0	0	20
mRNA_826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1
mRNA_902	0	0	0	0	2	0	125	46	0	0	14	0	0	5	0	544	0	0	0	0	31
mRNA_52	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	37	0	0	0	0	3
mRNA_58	0	0	0	0	0	0	155	163	0	0	27	0	0	0	0	1588	0	0	0	0	69
mRNA_59	0	0	0	0	0	0	14	27	8	0	1	0	0	0	0	202	0	0	0	0	10
mRNA_178	0	0	0	0	0	0	0	35	0	0	166	0	0	0	0	443	0	0	0	0	14
mRNA_237	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	41	0	0	0	0	1
mRNA_254	0	0	0	0	0	0	38	16	0	0	0	0	0	0	0	287	0	0	0	0	13
mRNA_260	0	0	0	0	0	0	106	152	117	0	11	1	1	0	0	1391	9	0	0	1	51
mRNA_271	0	0	0	0	0	0	50	52	0	7	10	0	0	0	0	2542	0	0	0	0	100
mRNA_280	0	0	0	0	0	0	0	59	0	0	12	0	0	0	0	703	0	0	1	0	27
mRNA_285	0	0	0	0	0	0	16	33	0	0	13	0	0	1	0	298	0	0	0	0	17
mRNA_308	0	0	0	0	0	0	32	54	0	0	9	0	0	0	0	290	0	0	0	0	22
mRNA_367	0	0	0	0	0	0	151	150	0	0	165	0	0	0	0	2977	0	0	0	0	136
mRNA_438	0	0	0	0	0	0	17	27	0	0	0	0	0	0	0	250	0	0	0	0	8
mRNA_452	0	0	0	0	0	0	119	144	0	0	0	0	0	0	0	434	0	0	0	0	25
mRNA_494	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	137	0	0	0	0	1
mRNA_590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	1
mRNA_648	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	39	0	0	0	0	3
mRNA_660	0	0	0	0	0	0	78	21	0	0	4	0	0	0	0	266	0	0	0	0	14
mRNA_703	0	0	0	0	0	0	1	27	0	0	0	0	0	0	0	110	0	0	0	0	7
mRNA_761	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	172	0	0	0	0	14
mRNA_774	0	0	0	0	0	0	49	15	0	0	14	0	0	0	0	444	0	0	0	0	24
mRNA_803	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	29	0	0	0	0	1
mRNA_804	0	0	0	0	0	0	13	21	0	0	1	0	0	0	0	191	0	0	0	0	4
mRNA_819	0	0	0	0	0	0	17	19	385	0	107	0	0	0	0	531	0	0	0	0	32
mRNA_827	0	0	0	0	0	0	290	582	0	0	624	0	0	0	0	4600	0	0	0	0	217
mRNA_840	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_922	0	0	0	0	0	0	92	77	0	0	3	0	0	0	0	533	0	0	0	0	27
mRNA_90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
mRNA_171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_220	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	9	0	0	0	0	1
mRNA_244	0	0	0	0	0	0	5	11	0	0	0	0	0	0	0	107	0	0	0	0	5
mRNA_278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_284	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	20	0	0	0	0	0
mRNA_288	0	0	0	0	0	0	18	11	0	0	0	0	0	0	0	61	0	0	0	0	5
mRNA_298	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	41	0	0	0	0	1
mRNA_328	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	21	0	0	0	0	2
mRNA_381	0	0	0	0	0	0	0	17	0	0	2	0	0	0	0	142	0	0	0	0	12
mRNA_393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_403	0	0	0	0	0	0	8	56	0	0	0	0	0	0	0	163	0	0	0	0	6
mRNA_425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	1
mRNA_465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_501	0	0	0	3	14	1	1931	3172	470	10	814	13	2	4	1	83307	0	0	0	7	3539
mRNA_510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_671	0	0	0	0	0	0	24	2	0	0	0	0	0	0	0	42	0	0	0	0	4
mRNA_733	0	0	0	0	0	0	24	30	0	0	1	0	0	0	0	443	0	0	0	0	17
mRNA_752	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	56	0	0	0	0	1
mRNA_792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1
mRNA_831	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	19	0	0	0	0	1
mRNA_865	0	0	0	0	0	0	2	4	0	0	3	0	0	0	0	155	0	0	0	0	6
mRNA_870	0	0	0	0	9	0	24	35	0	0	20	0	0	0	0	1509	0	0	0	0	66
mRNA_881	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	9	0	0	0	0	3
mRNA_943	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	1
mRNA_947	0	0	0	0	0	1	483	266	0	0	47	0	0	0	0	3240	0	0	0	0	166
mRNA_952	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	43	0	0	0	0	0
mRNA_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
mRNA_8	0	0	0	0	0	0	10	22	0	0	0	0	0	0	0	100	0	0	0	0	10
mRNA_9	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	52	0	0	0	0	2
mRNA_10	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	146	0	0	0	0	9
mRNA_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1
mRNA_14	0	0	0	0	0	0	6	6	0	0	0	0	0	0	1	43	0	0	0	0	5
mRNA_16	0	0	0	0	0	0	14	2	0	0	0	0	0	0	0	144	0	0	0	0	8
mRNA_17	0	0	0	0	0	0	54	25	0	1	0	0	0	0	0	170	0	0	0	0	11
mRNA_22	0	0	0	0	0	0	32	29	0	0	71	0	0	0	0	1542	0	0	0	0	60
mRNA_33	0	0	0	0	0	0	16	5	0	0	0	0	0	0	0	19	0	0	0	0	1
mRNA_34	0	0	0	0	0	0	37	42	0	0	1	0	0	0	0	286	0	0	0	0	10
mRNA_37	0	0	0	0	0	2	89	52	0	0	0	0	0	0	0	368	0	0	0	0	24
mRNA_40	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	128	0	0	0	0	4
mRNA_41	0	0	0	0	39	0	50	56	0	0	0	1	0	0	0	515	0	0	0	1	29
mRNA_42	0	0	0	0	0	0	35	57	1022	0	8	0	0	0	0	335	0	0	0	0	43
mRNA_47	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	2
mRNA_49	0	0	0	0	0	0	133	101	1	0	187	0	0	0	0	812	0	0	0	0	57
mRNA_50	0	0	0	0	0	0	67	66	0	0	33	0	0	0	0	585	0	0	0	0	37
mRNA_54	0	0	0	0	0	0	53	36	0	0	0	0	0	0	0	336	0	0	0	0	23
mRNA_55	0	0	0	0	0	0	263	38	0	0	0	0	0	0	0	625	0	0	0	0	37
mRNA_56	0	0	0	0	0	0	30	32	475	0	4	0	0	0	0	822	0	0	0	0	50
mRNA_57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_62	0	0	0	0	0	0	372	314	0	0	24	0	0	0	0	4038	0	0	0	0	230
mRNA_66	0	0	0	0	0	0	62	220	0	0	119	0	0	0	0	2306	0	0	0	0	107
mRNA_67	0	0	0	0	0	0	31	14	0	0	5	0	0	0	0	285	0	0	0	0	14
mRNA_68	0	0	0	0	0	0	29	109	0	0	11	0	0	0	0	1045	0	0	0	0	50
mRNA_73	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1
mRNA_74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
mRNA_78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
mRNA_82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1
mRNA_83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
mRNA_88	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_96	0	0	0	0	0	0	38	33	0	0	10	2	0	0	0	536	0	0	0	0	15
mRNA_103	0	0	0	0	0	0	42	151	0	0	81	0	0	0	0	453	0	0	0	0	22
mRNA_105	0	0	0	0	0	0	42	19	0	0	0	0	0	0	0	145	0	0	0	0	11
mRNA_106	0	0	0	0	0	0	21	32	0	0	0	0	0	0	0	132	0	0	0	0	13
mRNA_108	0	0	0	0	0	0	295	306	0	0	369	0	0	0	0	3643	0	0	0	0	189
mRNA_116	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	36	0	0	0	0	0
mRNA_127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_129	0	0	0	0	0	0	51	49	0	0	174	2	0	0	0	1049	0	0	0	0	52
mRNA_132	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	20	0	0	0	0	0
mRNA_133	0	0	0	0	0	0	8	27	0	0	25	0	0	0	0	581	0	0	0	0	25
mRNA_135	0	0	0	0	0	0	36	11	0	0	0	0	0	0	0	257	0	0	0	0	15
mRNA_136	0	0	0	0	30	0	32	35	0	0	30	1	0	0	0	1570	0	0	0	0	75
mRNA_140	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	223	0	0	0	0	12
mRNA_143	0	0	0	0	0	0	110	29	0	0	6	0	0	0	0	252	0	0	0	0	16
mRNA_145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_146	0	0	0	0	0	0	0	27	0	0	11	0	0	0	0	171	0	0	0	0	12
mRNA_147	0	0	0	0	0	0	0	13	0	0	2	0	0	0	0	221	0	0	0	0	11
mRNA_151	0	0	0	0	0	0	28	29	0	0	35	0	0	0	0	4602	0	0	0	0	182
mRNA_153	0	0	0	0	0	0	17	105	0	0	21	1	0	0	0	575	0	0	0	0	20
mRNA_162	0	0	0	0	0	0	0	13	0	0	20	0	0	0	0	1140	7	0	0	0	39
mRNA_163	0	0	0	0	0	0	241	121	0	0	49	0	0	0	0	1146	0	0	0	1	72
mRNA_166	0	0	0	0	0	0	26	14	0	0	0	0	0	0	0	93	0	0	0	0	6
mRNA_170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_177	0	0	0	0	0	0	0	62	0	0	1	0	0	0	0	334	0	0	0	0	8
mRNA_179	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	29	0	0	0	0	1
mRNA_190	0	0	0	0	0	0	181	407	0	0	64	1	0	0	0	8027	0	0	0	0	377
mRNA_192	0	0	0	0	0	0	87	57	24	0	13	0	0	0	0	1100	0	0	0	0	49
mRNA_193	0	0	0	0	13	0	473	952	689	3	476	4	0	3	0	14994	0	1	0	0	687
mRNA_194	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	83	0	0	0	0	5
mRNA_197	0	0	0	0	0	0	24	15	0	0	5	0	0	0	0	285	0	0	0	0	15
mRNA_199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_200	0	0	0	0	0	0	20	19	0	0	0	0	0	0	0	195	0	0	0	0	11
mRNA_206	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
mRNA_207	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	132	0	0	0	0	5
mRNA_208	0	0	0	0	0	0	0	3	97	0	0	0	0	0	0	71	0	0	0	0	6
mRNA_209	0	1	0	0	18	0	254	235	0	0	60	1	0	0	0	971	0	0	0	0	51
mRNA_210	0	0	0	0	0	0	39	55	0	0	3	0	0	0	0	320	0	0	0	0	12
mRNA_213	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	44	0	0	0	0	1
mRNA_214	0	0	0	0	0	0	29	12	0	0	3	2	0	0	0	473	0	0	0	0	18
mRNA_215	0	0	0	0	0	0	33	42	0	0	8	0	0	0	0	1237	0	0	0	1	34
mRNA_222	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	108	0	0	0	0	4
mRNA_225	0	0	0	0	0	0	219	142	247	0	15	0	0	0	0	746	0	0	0	4	35
mRNA_226	0	1	0	0	0	0	430	322	62	1	276	0	0	0	0	3384	1	0	0	0	179
mRNA_228	0	0	0	0	0	0	41	10	0	0	0	0	0	0	0	179	0	0	0	0	10
mRNA_231	0	0	0	0	0	0	117	117	0	0	24	0	0	0	0	1069	0	0	0	0	61
mRNA_232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
mRNA_234	0	0	0	0	0	0	21	11	0	0	1	0	0	0	0	150	0	0	0	0	9
mRNA_240	0	0	0	0	0	0	193	57	0	0	60	1	0	0	0	8769	0	0	0	0	350
mRNA_243	0	0	0	0	0	1	475	360	0	2	32	0	0	15	0	2943	0	0	0	0	167
mRNA_245	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	18	0	0	0	0	0
mRNA_248	2	0	0	0	0	0	3	32	0	0	44	0	0	0	0	808	0	0	0	0	41
mRNA_252	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	414	0	0	0	0	19
mRNA_253	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	100	0	0	0	0	8
mRNA_256	0	0	0	0	0	0	0	26	0	0	1	0	0	0	0	554	0	0	0	0	23
mRNA_257	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	230	0	0	0	0	11
mRNA_258	0	0	0	0	0	0	22	36	0	0	2	0	0	0	0	299	0	0	0	0	13
mRNA_259	0	0	0	0	0	0	27	8	0	0	0	0	0	0	0	32	0	0	0	0	2
mRNA_265	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0
mRNA_266	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	29	0	0	0	0	3
mRNA_267	0	0	0	0	0	0	0	7	0	0	3	0	0	0	0	122	0	0	0	0	5
mRNA_268	0	0	0	0	0	0	42	34	201	0	3	0	0	0	0	167	0	0	0	0	16
mRNA_270	0	0	0	0	0	1	32	30	0	0	1	0	0	0	0	584	0	0	0	0	25
mRNA_273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_275	0	0	0	0	0	0	157	68	0	0	37	0	0	0	0	840	0	0	0	0	33
mRNA_279	0	0	0	0	0	0	25	72	311	0	0	0	0	0	0	189	0	0	0	0	29
mRNA_289	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_291	0	0	0	0	36	0	81	82	0	0	7	0	0	0	0	1509	0	0	0	0	71
mRNA_297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2
mRNA_299	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13	0	0	0	0	1
mRNA_300	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	67	0	0	0	0	0
mRNA_301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
mRNA_302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_306	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	41	0	0	0	0	0
mRNA_307	0	0	0	0	1	0	95	45	0	0	4	0	0	0	0	762	0	0	0	0	36
mRNA_309	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	41	0	0	0	0	2
mRNA_317	0	0	0	0	0	0	484	237	0	0	15	0	0	0	0	1457	0	0	0	0	102
mRNA_319	0	0	0	0	0	0	86	104	0	0	5	3	0	0	0	1379	0	0	0	0	84
mRNA_321	0	0	0	0	0	0	35	3	0	0	1	0	0	0	0	24	0	0	0	0	2
mRNA_327	0	0	0	0	0	0	216	127	0	0	0	0	0	0	0	856	0	0	0	0	50
mRNA_335	0	0	0	0	0	0	7	24	0	0	1	0	0	0	0	432	0	0	0	0	4
mRNA_336	0	0	0	0	0	0	26	46	0	0	7	0	0	0	0	581	0	0	0	1	23
mRNA_337	0	0	0	0	0	0	0	4	0	0	6	0	0	0	0	429	0	0	0	0	16
mRNA_338	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	78	0	0	0	0	1
mRNA_341	0	0	0	0	0	0	30	104	0	0	15	0	0	0	0	1337	0	0	0	0	69
mRNA_344	0	0	0	0	0	0	23	117	0	0	7	0	0	0	0	968	0	0	0	2	41
mRNA_348	0	0	0	0	0	0	48	20	0	0	26	0	0	0	0	902	0	0	0	0	41
mRNA_349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
mRNA_350	0	0	0	0	0	0	82	22	0	0	3	0	0	0	0	29	0	0	0	0	6
mRNA_354	0	0	0	0	0	0	109	126	0	0	73	1	0	0	0	828	0	0	0	0	49
mRNA_355	0	0	0	0	0	0	101	65	0	0	4	0	0	0	0	821	0	0	0	0	38
mRNA_356	0	0	0	0	0	0	11	34	0	0	2	0	0	0	0	285	0	0	0	0	12
mRNA_357	0	0	0	0	0	0	2	43	0	0	0	0	0	0	0	134	0	0	0	0	9
mRNA_359	0	0	0	0	0	0	10	74	0	0	32	0	0	0	0	673	0	0	0	0	31
mRNA_360	0	0	0	0	0	0	0	18	0	0	21	0	0	0	0	1319	0	0	0	0	45
mRNA_361	0	0	0	0	0	0	41	40	0	0	10	0	0	0	0	488	0	0	0	0	26
mRNA_362	0	0	0	0	0	0	152	102	0	0	93	0	0	0	0	604	0	0	0	0	44
mRNA_365	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	156	0	0	0	0	6
mRNA_366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	1
mRNA_368	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	119	0	0	0	0	6
mRNA_370	0	0	0	0	0	0	0	15	0	0	16	2	0	0	0	761	0	0	0	0	35
mRNA_371	0	0	0	0	0	0	16	23	0	0	11	0	0	0	0	1397	0	0	0	0	62
mRNA_372	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	132	0	0	0	0	5
mRNA_374	0	0	0	0	0	0	10	52	0	0	4	0	0	0	0	801	0	0	0	0	34
mRNA_376	0	0	0	0	0	0	5	22	0	0	5	0	0	0	0	1188	0	0	0	0	36
mRNA_378	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	74	0	0	0	0	4
mRNA_380	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	269	0	0	0	0	15
mRNA_385	0	0	0	0	0	3	11	66	0	0	1	0	0	0	0	356	0	0	0	0	19
mRNA_389	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	8	0	0	0	0	1
mRNA_398	0	0	0	0	0	0	20	16	0	0	1	0	0	0	0	186	0	0	0	0	8
mRNA_399	0	0	0	0	0	0	19	73	0	0	0	0	0	0	0	477	0	0	0	0	27
mRNA_400	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	69	0	0	0	0	3
mRNA_401	0	0	0	0	0	0	78	119	0	0	5	0	0	0	0	553	0	0	0	0	24
mRNA_404	0	0	0	0	0	0	0	36	489	0	15	3	0	0	0	506	0	0	0	0	51
mRNA_408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1
mRNA_409	0	0	0	0	0	0	34	2	0	0	0	0	0	0	0	20	0	0	0	0	3
mRNA_410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
mRNA_411	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0
mRNA_412	0	0	0	0	0	0	84	2	0	0	1	0	0	0	0	41	0	0	0	0	4
mRNA_413	0	0	0	0	0	0	0	24	0	0	147	0	0	0	0	297	0	0	0	0	20
mRNA_414	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	163	0	0	0	0	5
mRNA_419	0	0	0	0	0	0	26	75	0	0	31	3	0	0	0	434	0	0	0	0	19
mRNA_420	0	0	0	0	0	0	44	164	74	0	13	0	0	0	0	1276	0	0	0	0	52
mRNA_423	0	0	0	0	0	0	15	49	0	0	1819	2	0	0	0	755	0	0	0	2	84
mRNA_430	0	0	0	0	9	0	82	175	0	0	17	0	0	0	0	2341	0	0	0	0	96
mRNA_432	0	0	0	0	0	0	49	14	0	0	9	0	0	0	0	178	0	0	0	0	10
mRNA_435	0	0	0	0	0	0	119	20	0	2	1	0	0	0	0	1027	0	0	0	0	48
mRNA_436	0	0	0	0	0	0	2	22	0	0	0	0	0	0	0	371	0	0	0	0	14
mRNA_440	0	0	0	0	0	0	116	113	0	0	11	0	0	0	0	1772	0	0	0	0	79
mRNA_441	0	0	0	0	0	0	47	21	0	0	0	0	0	0	0	306	0	0	0	0	15
